매장명,도로명주소,매장유형,위도,경도
순애수산,전남 완도군 완도읍 군내리,소매업; 자동차 제외,34.3054,126.7629
비파마을,전라남도 완도군 신지면 신지로 577,소매업; 자동차 제외,34.3340654,126.8297372
고산자동차병원,전라남도 완도군 고금면 고금동로 82,자동차 및 부품 판매업,34.3967749,126.808001
카페나루,전라남도 완도군 완도읍 장보고대로 339,음식점 및 주점업,34.3165205,126.7611504
육일상회,전남 완도군 보길면 부황리,소매업; 자동차 제외,34.1488,126.541
진수산,전라남도 완도군 완도읍 장보고대로322번길 4,소매업; 자동차 제외,34.315063,126.7597686
현대자동차완도점,전라남도 완도군 완도읍 개포로159번길 28,자동차 및 부품 판매업,34.3216703,126.7443972
CU 완도중앙점,전라남도 완도군 완도읍 개포로 146-6,소매업; 자동차 제외,34.3189502,126.7440446
꾸밈헤어,전라남도 완도군 완도읍 개포로114번길 29-11,기타 개인 서비스업,34.3181113,126.7446462
잘마른,전라남도 완도군 완도읍 개포로 34-1,식료품 제조업,34.3161042,126.7482463
동양사진관,전남 완도군 완도읍 군내리,기타 개인 서비스업,34.3054,126.7629
완도공구수리임대,전라남도 완도군 완도읍 개포로114번길 62-3,식료품 제조업,34.3194302,126.7481381
완도군수협중도매인제 22호,전남 완도군 완도읍,소매업; 자동차 제외,34.316731,126.745525
요한수산,전라남도 완도군 완도읍 장보고대로 290-1,소매업; 자동차 제외,34.3146424,126.7566664
돈애랑장터순대국감자탕,전라남도 완도군 보길면 청별길 12,음식점 및 주점업,34.1696145,126.5661905
미스터피자완도청해점,전라남도 완도군 완도읍 장보고대로 191-1,음식점 및 주점업,34.3182891,126.7477436
궁차이나,전라남도 완도군 노화읍 노화로 843,음식점 및 주점업,34.1770181,126.5726404
(유) 합동주유소,전남 완도군 노화읍 이포리,소매업; 자동차 제외,34.1854,126.5847
크로바 모텔,전라남도 완도군 노화읍 이포길 27,숙박업,34.1759246,126.5731322
세실농수산,전라남도 완도군 완도읍 개포로 16,식료품 제조업,34.3167135,126.7501412
노화식당,전라남도 완도군 노화읍 이포길 11,음식점 및 주점업,34.1765202,126.5716735
CU 완도사랑점,전라남도 완도군 완도읍 개포로 1,소매업; 자동차 제외,34.3171054,126.7514421
하나연합의원,전라남도 완도군 고금면 고금동로 30,보건업,34.3965163,126.8028859
빨강머리앤 미용실,전라남도 완도군 완도읍 개포로56번길 11-11,기타 개인 서비스업,34.3168655,126.7468557
기와집,전라남도 완도군 노화읍 노화로 779,음식점 및 주점업,34.1803296,126.576498
군외활어회센타,전남 완도군 군외면 원동리,소매업; 자동차 제외,34.388341,126.652753
날마다,전라남도 완도군 완도읍 해변공원로 75,음식점 및 주점업,34.3201833,126.7484055
CU 완도해신점,전라남도 완도군 완도읍 개포로62번길 20,소매업; 자동차 제외,34.3173507,126.7468218
토박이,전라남도 완도군 완도읍 장보고대로248번길 48,음식점 및 주점업,34.3128296,126.7554888
은혜수산,전라남도 완도군 군외면 청해진로 373-1,소매업; 자동차 제외,34.3939254,126.6620041
효송이네 참전복 매장,전남 완도군 노화읍 이포리,식료품 제조업,34.1854,126.5847
로켓수산,전남 완도군 노화읍 노화로 891-39,음식점 및 주점업,34.1771790275,126.5660402654
수뷰티,전라남도 완도군 노화읍 노화북로 274,소매업; 자동차 제외,34.2124389,126.5823713
비비헤어,전라남도 완도군 완도읍 개포로130번길 12-11,음식점 및 주점업,34.3182421,126.7445109
도채비포차식당,전라남도 완도군 완도읍 개포로177번길 2-8,음식점 및 주점업,34.3205757,126.7473555
세실식품,전라남도 완도군 완도읍 개포로 16,소매업; 자동차 제외,34.3167135,126.7501412
가람해오름파크,전라남도 완도군 신지면 명사십리길 71-20,음식점 및 주점업,34.3274497,126.8060358
원동팥죽,전라남도 완도군 군외면 원동1길 84-1,음식점 및 주점업,34.3919167,126.6495115
맑은물 수산,전라남도 완도군 군외면 대창1구길 20-59,소매업; 자동차 제외,34.384591,126.7194157
소문난삽겹살,전남 완도군 완도읍 군내리,음식점 및 주점업,34.3054,126.7629
재이플라워,전남 완도군 완도읍 군내리,소매업; 자동차 제외,34.3054,126.7629
종로김밥,전라남도 완도군 완도읍 개포로 146-5,음식점 및 주점업,34.3190157,126.7443608
약산흑염소 영농조합법인,전남 완도군 약산면 해동길 10,식료품 제조업,34.3849464291,126.928611642
이도삼계탕,전남 완도군 완도읍 장보고대로 235,음식점 및 주점업,34.3164343737,126.7510433371
난타5000완도점,전라남도 완도군 완도읍 개포로114번길 30,음식점 및 주점업,34.3177334,126.7452753
SK텔레콤 김수현점,전라남도 완도군 완도읍 개포리,소매업; 자동차 제외,34.3189657,126.7449407
완도함흥면옥,전라남도 완도군 완도읍 장보고대로 174-1,음식점 및 주점업,34.3194131,126.7461001
주식회사하나수산,전라남도 완도군 완도읍 해변공원로 109,식료품 제조업,34.3231144,126.7478089
"지민슈퍼, 풀섬민박",전라남도 완도군 노화읍 넙도108번길 12,소매업; 자동차 제외,34.1949516,126.5099757
완도애 바른전복,전라남도 완도군 완도읍 청해진서로 5,식료품 제조업,34.3148238,126.7426285
킹카만들기,전라남도 완도군 소안면 소안로 175,기타 개인 서비스업,34.1734292,126.6495147
가든세탁소,전라남도 완도군 완도읍 개포로145번길 19,소매업; 자동차 제외,34.3206442,126.743293
건강마트약국,전라남도 완도군 완도읍 장보고대로 264,보건업,34.3154082446,126.7539120071
씨유 완도광장점,전라남도 완도군 완도읍 개포로 175,소매업; 자동차 제외,34.3202789,126.7470043
남영관광,전라남도 완도군 고금면 고금동로2번길 25-1,자동차 및 부품 판매업,34.3962486,126.8026439
고금한우,전라남도 완도군 고금면 고금로 666,음식점 및 주점업,34.4011659,126.8021046
광주식당,전남 완도군 노화읍 이포리,음식점 및 주점업,34.1854,126.5847
노화카부분정비,전남 완도군 노화읍 이포리,자동차 및 부품 판매업,34.1854,126.5847
동서카정비세차장,전남 완도군 노화읍 이포리,기타 개인 서비스업,34.1854,126.5847
완도농협생일지점 경제사업장,전남 완도군 생일면 유서리,소매업; 자동차 제외,34.3311,126.9916
장푸드,전라남도 완도군 노화읍 넙도108번길 32,음식점 및 주점업,34.1953842,126.5084418
스카이편의점,전라남도 완도군 노화읍 노화로 891-39,음식점 및 주점업,34.1771832,126.5660385
GS25 완도고금점,전라남도 완도군 고금면 고금동로 34,소매업; 자동차 제외,34.3963623,126.8032266
학림활어쎈타17번,전라남도 완도군 완도읍 장보고대로 313,소매업; 자동차 제외,34.3152828,126.7589114
약산대물낚시,전남 완도군 약산면 우두리,소매업; 자동차 제외,34.3869,126.8729
(주)바다좋은,전라남도 완도군 완도읍 해변공원로 125,식료품 제조업,34.3247121,126.7479461
하나야놀자,전라남도 완도군 금일읍 금일로 279,음식점 및 주점업,34.3545587,127.0206263
슬로시티 건어물,전남 완도군 청산면 도청리,소매업; 자동차 제외,34.1849,126.8634
전여사 족발,전라남도 완도군 완도읍 개포로145번길 7-9,음식점 및 주점업,34.3194936,126.743523
대한정보통신,전라남도 완도군 금일읍 감목길 2,소매업; 자동차 제외,34.3493082,127.0291887
덕인방앗간,전남 완도군 완도읍,식료품 제조업,34.316731,126.745525
완도목재상사,전남 완도군 완도읍 가용리,소매업; 자동차 제외,34.3252,126.732
향리옥,전라남도 완도군 고금면 고금동로 15-2,음식점 및 주점업,34.3964928,126.8016157
끌리네 식당,전라남도 완도군 청산면 청산로 1462-27,음식점 및 주점업,34.1939409,126.8621591
청수수산,전라남도 완도군 고금면 교성길 69-1,소매업; 자동차 제외,34.4355905,126.8155853
비비큐 완도행운점,전라남도 완도군 완도읍 개포로 175,음식점 및 주점업,34.3202789,126.7470043
브뤼셀 레스토랑,전라남도 완도군 완도읍 개포로62번길 38,음식점 및 주점업,34.3183088,126.748418
달달,전라남도 완도군 고금면 고금로 605,소매업; 자동차 제외,34.3961467,126.7994544
더 진품,전라남도 완도군 완도읍 청해진서로 33-2,음식점 및 주점업,34.3129916,126.7398195
영진만물상회,전라남도 완도군 청산면 청산로 23,소매업; 자동차 제외,34.1811605,126.8565428
최강회포차,전라남도 완도군 완도읍 개포로114번길 65,음식점 및 주점업,34.3196984,126.7481396
바다와돼지,전라남도 완도군 완도읍 개포로62번길 38-7,음식점 및 주점업,34.3181267,126.7485942
완도홈마트,전라남도 완도군 완도읍 개포로 188,소매업; 자동차 제외,34.3204337,126.7481137
떡둥이,전라남도 완도군 완도읍 개포로114번길 37-18,식료품 제조업,34.3188332,126.7455024
선별바다,전라남도 완도군 완도읍 농공단지8길 35,식료품 제조업,34.3418757,126.7361704
굿모닝안경,전남 완도군 완도읍 개포로114번길 37-9,소매업; 자동차 제외,34.3183617739,126.7455322651
이현아 음악학원,[59115] 전라남도 완도군 완도읍 개포로135번길 34,교육 서비스업,34.321295,126.7415447
인영수산,전라남도 완도군 완도읍 해변공원로 45-1,식료품 제조업,34.3179010617,126.7503679908
갯마을수산,전라남도 완도군 청산면 청산로 5,소매업; 자동차 제외,34.1813347,126.8546344
대일,전라남도 완도군 금당면 울포길 15,음식점 및 주점업,34.4279804,127.0732778
장보러와요,전라남도 완도군 완도읍 개포로,식료품 제조업,34.3161473,126.7474935
장보고싶은마트,전라남도 완도군 노화읍 이포17번길 9,소매업; 자동차 제외,34.1767513,126.5725668
완도농협고금지점하나로마트,전남 완도군 고금면,식료품 제조업,34.394932,126.804321
미쿡미트마켓 완도금일점,전라남도 완도군 금일읍 금일로 429,식료품 제조업,34.3501631,127.0330977
소문난맛집,전라남도 완도군 노화읍 노화로 722,음식점 및 주점업,34.1859216,126.5756167
썬모텔,전라남도 완도군 완도읍 해변공원로 31,숙박업,34.3170686,126.7517608
인창수산,전남 완도군 청산면 당락리,소매업; 자동차 제외,34.1653,126.8577
준코음식점,전라남도 완도군 완도읍 개포로145번길 27,음식점 및 주점업,34.3213133,126.7429702
인터박스PC방,전남 완도군 노화읍 이포리,소매업; 자동차 제외,34.1854,126.5847
노소보 한양족발,전라남도 완도군 노화읍 노화로 878,음식점 및 주점업,34.176778,126.5693104
청해진LPG충전소,전남 완도군 완도읍 가용리,소매업; 자동차 제외,34.3252,126.732
수정,전라남도 완도군 노화읍 노화로 888-1,음식점 및 주점업,34.1768921,126.5681267
장미네집,전라남도 완도군 고금면 농상도남길 6,소매업; 자동차 제외,34.395731,126.8024987
골프존파크 완도중앙점,전남 완도군 완도읍,스포츠 및 오락관련 서비스업,34.316731,126.745525
리베라카페,전라남도 완도군 신지면 신지로 415,음식점 및 주점업,34.335427,126.8123803
흥일치과의원,전라남도 완도군 완도읍 청해진남로 15,보건업,34.3137241,126.756889
개미인테리어,전라남도 완도군 완도읍 청해진동로 77-3,기타 개인 서비스업,34.3174143,126.7343928
로케트밧데리,전남 완도군 완도읍 군내리,식료품 제조업,34.3054,126.7629
빙그레군튀김하우스,전라남도 완도군 완도읍 개포로 34-1,음식점 및 주점업,34.3161042,126.7482463
바이핏,전남 완도군 완도읍 개포로145번길 6,소매업; 자동차 제외,34.3196085779,126.7441310312
봄에스테틱,전라남도 완도군 완도읍 개포로 140-1,기타 개인 서비스업,34.3187684,126.7435794
헤어지엘,전라남도 완도군 완도읍 개포로114번길 34,기타 개인 서비스업,34.3178286,126.7454326
완도장식,전라남도 완도군 완도읍 장보고대로 220,소매업; 자동차 제외,34.3160832,126.7491711
가든세탁,전라남도 완도군 완도읍 개포로145번길 19,기타 개인 서비스업,34.3206442,126.743293
완도농협 군외지점 구매사업장,전남 완도군 군외면,소매업; 자동차 제외,34.389418,126.647436
완도풀(Wandoful),전라남도 완도군 신지면 명사십리61번길 49,식료품 제조업,34.3303843,126.8118716
형제,전라남도 완도군 노화읍 노화로870번길 3,음식점 및 주점업,34.176909,126.5699217
세아수산,전라남도 완도군 완도읍 해변공원로 17,소매업; 자동차 제외,34.3167065,126.7528891
청해산단 21,전라남도 완도군 약산면 우두길 194-1,음식점 및 주점업,34.3832224,126.8677194
완도미용타운,전남 완도군 완도읍 군내리,기타 개인 서비스업,34.3054,126.7629
위드유커머스,전남 완도군 완도읍 장보고대로 284,소매업; 자동차 제외,34.3145871938,126.755768099
아임일리터 완도점,전라남도 완도군 완도읍 개포로 154-6,음식점 및 주점업,34.3191315,126.7448407
조금산삼계탕,전라남도 완도군 완도읍 해변공원로91번길 10,음식점 및 주점업,34.3217013,126.7471798
박장미미용실,전라남도 완도군 완도읍 개포로114번길 38-3,기타 개인 서비스업,34.3182092,126.7460648
청해광고,전남 완도군 완도읍,기타 개인 서비스업,34.316731,126.745525
등대식당,전라남도 완도군 청산면 청산로3번길 3-26,음식점 및 주점업,34.1813422,126.8544846
뚜레쥬르 완도점,전라남도 완도군 완도읍 장보고대로 237,음식점 및 주점업,34.3164103,126.7513178
제일페인트,전남 완도군 노화읍,소매업; 자동차 제외,34.177871,126.57576
우성회센터,전라남도 완도군 완도읍 해변공원로 150,음식점 및 주점업,34.3264029,126.7495651
섬이랑영어조합법인,전남 완도군 신지면 신지로 1430,음식점 및 주점업,34.337826067,126.8927385285
제일슈퍼,전라남도 완도군 완도읍 장보고대로,소매업; 자동차 제외,34.3180374,126.7471995
차우떡방,전라남도 완도군 금당면 금당로 96-2,소매업; 자동차 제외,34.4316691,127.0666547
예은화장품,전라남도 완도군 완도읍 중앙길 9,기타 개인 서비스업,34.3143881,126.7568323
영진물산,전남 완도군 완도읍 해변공원로 17,식료품 제조업,34.3167106906,126.7529195145
완도농협 금당지점 하나로마트,전남 완도군 금당면 차우리,식료품 제조업,34.408994,127.064978
서울의류,전라남도 완도군 완도읍 장보고대로286번길 8,소매업; 자동차 제외,34.3144278,126.7557403
소비자종합매장,전라남도 완도군 완도읍 개포로114번길 21,식료품 제조업,34.3174891,126.7442298
GS25 완도점,전라남도 완도군 완도읍 해변공원로 61,소매업; 자동차 제외,34.3191134,126.7492874
광명수산,전라남도 완도군 보길면 보길동로241번길 167,소매업; 자동차 제외,34.1591259,126.5803548
착한선구점,전남 완도군 약산면 해동리,소매업; 자동차 제외,34.3867,126.9354
신지낚시신지마트,전라남도 완도군 신지면 신지로 411,소매업; 자동차 제외,34.3352196,126.8121521
으뜸전복주식회사어업회사법,전남 완도군 완도읍 해변공원로91번길 22,식료품 제조업,34.3216860389,126.7455583051
서해전기,전라남도 완도군 노화읍 노화로 722,소매업; 자동차 제외,34.1859216,126.5756167
수나네 상점,전라남도 완도군 완도읍 장보고대로 255,소매업; 자동차 제외,34.3162709,126.7532307
노이스 커피볶는 집,전라남도 완도군 금일읍 금일로 379,식료품 제조업,34.3492513,127.0280482
1도씨맥주치킨,전라남도 완도군 완도읍 개포로114번길 68-8,식료품 제조업,34.31935,126.748467
완도농협신지지점,전남 완도군 신지면,소매업; 자동차 제외,34.334724,126.827154
별별밥술,전라남도 완도군 완도읍 개포로62번길 24-7,음식점 및 주점업,34.3174315,126.7474389
터미널건강원,전라남도 완도군 완도읍 개포로130번길 14-10,소매업; 자동차 제외,34.3183416,126.7444508
학림회쎈타38번,전라남도 완도군 완도읍 장보고대로 313,소매업; 자동차 제외,34.3152828,126.7589114
고창풍천장어,전라남도 완도군 완도읍 해변공원로91번길 7-10,음식점 및 주점업,34.3211779,126.747098
신전떡볶이,전라남도 완도군 완도읍 개포로130번길 20,음식점 및 주점업,34.3185213,126.7449781
청별로숯불,전라남도 완도군 보길면 청별길 8-1,음식점 및 주점업,34.1695943,126.5656408
명진수산,전라남도 완도군 청산면 청산로 1620-2,소매업; 자동차 제외,34.1813157,126.8565754
사랑채,전라남도 완도군 완도읍 개포로62번길 23-8,음식점 및 주점업,34.3179498,126.7469946
완도전기조명,전남 완도군 완도읍,소매업; 자동차 제외,34.316731,126.745525
진한제일곰탕,전라남도 완도군 완도읍 해변공원로 107,음식점 및 주점업,34.3230556,126.7478262
커피내음,전남 완도군 청산면,음식점 및 주점업,34.179893,126.858975
해변호프,전라남도 완도군 군외면 청해진서로2100번길 81-5,식료품 제조업,34.3854172,126.6451552
신광철강,전라남도 완도군 완도읍 개포로159번길 34,소매업; 자동차 제외,34.3222633,126.7439374
미니스톱 완도군내점,전라남도 완도군 완도읍 청해진서로 3-4,소매업; 자동차 제외,34.3150644,126.7424071
약산주유소,전라남도 완도군 약산면 약산일주로 4-1,소매업; 자동차 제외,34.3921451,126.8948115
개명선물의집,전남 완도군 금일읍,소매업; 자동차 제외,34.348907,127.029521
해우돈,전라남도 완도군 노화읍 이포11번길 6-3,음식점 및 주점업,34.1767732,126.5721239
선미네,전라남도 완도군 완도읍 장보고대로 313,음식점 및 주점업,34.3152828,126.7589114
농업회사법인주식회사이룸,전남 완도군 완도읍 개포로145번길 23,식료품 제조업,34.3211119684,126.7430931779
해금펜션,전라남도 완도군 신지면 신지로582번길 61,숙박업,34.3341661,126.8300876
아모레카운셀러,전남 완도군 완도읍 군내리,소매업; 자동차 제외,34.3054,126.7629
거시기치킨,전라남도 완도군 청산면 도청4길 11-1,식료품 제조업,34.1807453,126.8582509
강승학,전라남도 완도군 완도읍 장보고대로 313,소매업; 자동차 제외,34.3152828,126.7589114
모이세,전라남도 완도군 완도읍 개포로114번길 46,음식점 및 주점업,34.3184847,126.7465414
세븐일레븐 완도장보고점,전남 완도군 완도읍 장보고대로 302,소매업; 자동차 제외,34.3146681111,126.7577474819
카페 블러썸,전라남도 완도군 완도읍 개포로159번길 25,음식점 및 주점업,34.3216307,126.7440643
불목철물,전라남도 완도군 군외면 청해진로 783,소매업; 자동차 제외,34.3936271,126.699048
에이치 통신,전라남도 완도군 완도읍 개포로114번길 37-16,소매업; 자동차 제외,34.3187575,126.7455727
대복횟집,전남 완도군 완도읍,음식점 및 주점업,34.316731,126.745525
로샤,전라남도 완도군 완도읍 개포로114번길 38-5,소매업; 자동차 제외,34.3181127,126.7461558
모래뜰팬션,전라남도 완도군 신지면 명사십리길 74,숙박업,34.3278987,126.8064093
가정식당,전라남도 완도군 금일읍 감목3길 14-4,음식점 및 주점업,34.3500138,127.0297872
씨유(CU)완도보길도점,전라남도 완도군 보길면 보길동로 16,소매업; 자동차 제외,34.1694906,126.5648177
GS25 완도장보고점,전라남도 완도군 완도읍 해변공원로 101,소매업; 자동차 제외,34.32246,126.7477701
상화식당,전라남도 완도군 완도읍 해변공원로 33,음식점 및 주점업,34.3171383,126.7516087
웰빙수산,전라남도 완도군 청산면 진산1길 21,소매업; 자동차 제외,34.205238,126.9010735
대원마트,전라남도 완도군 금일읍 동송길 8-1,소매업; 자동차 제외,34.3514834,127.0585072
호림신발,전남 완도군 완도읍 군내리,소매업; 자동차 제외,34.3054,126.7629
미원횟집,전남 완도군 완도읍,음식점 및 주점업,34.316731,126.745525
직화볶음찜닭볶찜,전라남도 완도군 완도읍 개포로114번길 38-10,음식점 및 주점업,34.3178623,126.7459799
하나의원,전라남도 완도군 노화읍 이포길 27-1,보건업,34.1762697,126.573382
우리콩즉석두부,전라남도 완도군 완도읍 해변공원로113번길 11-7,식료품 제조업,34.3233809,126.7471066
생일파라다이스식당,전남 완도군 생일면 금곡리,음식점 및 주점업,34.3189,126.9674
이곳이수학의메카다학원,전라남도 완도군 완도읍 개포로135번길 32-7,교육 서비스업,34.3213325,126.7418908
번개반점,전라남도 완도군 완도읍 개포로145번길 7-7,음식점 및 주점업,34.3195545,126.7436384
비비안 완도점,전라남도 완도군 완도읍 개포로114번길 46,소매업; 자동차 제외,34.3184847,126.7465414
어업회사법인 완도한가네 유한회사,전라남도 완도군 완도읍 신기길 109,소매업; 자동차 제외,34.3305077,126.7430947
완도상회마트,전라남도 완도군 노화읍 노화로 884,소매업; 자동차 제외,34.1767994,126.5685676
소희빨래방,전남 완도군 완도읍 군내21번길 17,식료품 제조업,34.3131754774,126.7587729041
생활용품 다있소,전라남도 완도군 완도읍 장보고대로 147,소매업; 자동차 제외,34.3216875,126.7453105
보길도수산,전라남도 완도군 노화읍 노화로 891-39,소매업; 자동차 제외,34.1771832,126.5660385
완도농협 하나로마트,전남 완도군 완도읍 군내리,소매업; 자동차 제외,34.3054,126.7629
로망스,전라남도 완도군 완도읍 해변공원로91번길 6,숙박업,34.3216982,126.7474729
네이처컬렉션 전남완도점,전라남도 완도군 완도읍 중앙길 8-1,소매업; 자동차 제외,34.3142452,126.7565417
완도농협 신지지점 하나로마트,전남 완도군 신지면 대곡리,소매업; 자동차 제외,34.3384,126.8301
청해장갑,전라남도 완도군 완도읍 개포로56번길 15-12,소매업; 자동차 제외,34.3172487,126.7476062
치킨하우스,전라남도 완도군 금일읍 금일로 439,음식점 및 주점업,34.3506828,127.0335699
만남호프,전라남도 완도군 소안면 소안로 165-1,식료품 제조업,34.174059,126.6484853
한마음한우직판장,전라남도 완도군 고금면 고금동로2번길 13-4,음식점 및 주점업,34.396146,126.8014663
유한회사 한강수산유통,전라남도 완도군 완도읍 개포로62번길 40,식료품 제조업,34.3184306,126.7486022
보성식육점,전남 완도군 금일읍 화목리,소매업; 자동차 제외,34.355733,127.019845
전사마,전남 완도군 완도읍 군내리,음식점 및 주점업,34.3054,126.7629
대양선구,전라남도 완도군 완도읍 해변공원로 99,소매업; 자동차 제외,34.3223198,126.7476854
미광설비,전남 완도군 노화읍 이포리,기타 개인 서비스업,34.1854,126.5847
완도바다속풍경,전남 완도군 완도읍 군내리,소매업; 자동차 제외,34.3054,126.7629
향촌회관,전라남도 완도군 노화읍 노화로 777,음식점 및 주점업,34.180988,126.5761182
활무도 바른체형 운동관,전라남도 완도군 완도읍 장보고대로286번길 10,기타 개인 서비스업,34.3142751,126.7556181
나무,전라남도 완도군 노화읍 노화로870번길 21-7,음식점 및 주점업,34.177412,126.5714961
